id,title,release_date,overview,vote_average,vote_count,popularity,original_language,adult
399699,Mobile Suit Gundam SEED Destiny TV Movie III: Flames of Destiny,2006-11-24,"Gathering their forces in the Mediterranean Sea, the Earth Alliance and Orb Union fleets launch a second attack on the Minerva, and this time not even the Archangel's intervention can halt the fighting. While Shinn unleashes his anger against the Orb fleet, Kira and Athrun confront each another in battle, and one of these lifelong friends falls in defeat. Back in the PLANT homeland, Chairman Durandal thinks back on his past and considers his plans for the future... plans which will require the removal of disruptive elements like Lacus and the Archangel crew. In the aftermath of the battle, Shinn reaches a fateful ecision. Stella, the enemy pilot he once promised to protect, is now a captive aboard the Minerva. Stella's physical condition is rapidly deteriorating, and Shinn will have to betray everything he believes in order to save her life.",5.5,2,0.628,ja,False
149146,Mourning for Anna,2010-08-13,A mother deals with the violent murder of her daughter.,5.3,6,0.2265,fr,False
761272,Mom Behind the Wheel,2019-05-16,"Fabiana is a mother whose husband is ill, so she has to take care of the household and face the rough world of cab drivers, while her husband has to take care of the housework, where he is not able to get a foot on the ground.",4.0,2,0.1996,es,False
337857,Reaver,2013-12-13,A brother and sister are confronted by a malevolent supernatural entity...,6.0,4,0.218,en,False
20606,Doghouse,2009-06-11,"A group of men, heading to a remote village to help one of their friends get over his divorce, soon discover that all the women have been infected with a virus that makes them man-hating cannibals.",5.8,367,1.3382,en,False
26566,Father and Guns,2009-07-08,"To save the life of fellow cop kidnapped by a biker gang, a father and a son who cannot stand the sight of each other infiltrate an outdoor adventure group-therapy for fathers and sons. Their biggest challenge is to survive the therapy without killing each other.",6.23,37,0.4616,fr,False
247543,New Fist of the North Star: When a Man Carries Sorrow,2004-05-28,"Destruction and betrayal take center stage in the latest installment of the New Fist of the North Star series. When Kenshiro returns to find the city in ruins and its citizens tormented, his pain is compounded when he is betrayed and imprisoned by Tobi. As Tobi prepares a brutal assault on Seiji, Kenshiro must summon all of his strength to break free and take put a halt to his former friend's destructive scheme.",5.6,18,0.8345,ja,False
639887,Forget You,2019-10-15,"The Directorial Debut of Naomi Scott (Charlies Angels, Aladdin) and Husband Jordan Spence brings a quirky creative Music Film with striking visuals. This story explores the way in which 'forgetting' is not an easy task.",1.5,2,0.0907,en,False
660072,"For Love, with Love",2018-11-09,"It is a tale of Sonamoni, a married daughter who is sincerely taking care of her mentally unwell dad Parag Da.",2.0,1,0.0286,bn,False
971503,A Merry Christmas Wish,2022-11-12,"Janie, a rising marketing executive living in The Big Apple, returns to her hometown of Woodland Falls when her Great-Uncle Randall passes away. Randall has even arranged for his farmhand, Dylan to help at the event, which is being held in the farm’s sprawling barn. Aware that her Manhattan boyfriend is anxious for her to return to the city so the pair can jet off to a previously planned holiday on the beach, Janie begins to feel an unexpected emotional tug about living life in a more authentic, meaningful way.",5.9,44,1.0332,en,False
9290,Crocodile Dundee in Los Angeles,2001-04-12,"After settling in the tiny Australian town of Walkabout Creek with his significant other and his young son, Mick ""Crocodile"" Dundee is thrown for a loop when a prestigious Los Angeles newspaper offers his honey a job. The family migrates back to the United States, and Croc and son soon find themselves learning some lessons about American life -- many of them inadvertent",5.2,626,2.0038,en,False
515854,A Moon Made of Iron,2018-04-17,"In mid November, the dead ones appeared floating on the Strait of Magellan tied together to life vests, cellular phones, computers and passports. Two of them were found malnourished, another with scurvy and typhus and Yin Xinji’s body was never found. In June, Carmen’s cousin told her that on the lighthouse close to his ranch, a starving Asian man, hid there for three days before disappearing. Apparently, he headed towards La Pampa.",7.0,1,0.0621,es,False
716694,Retiens Johnny,2020-06-14,"When Johnny Hallyday died in December 2017, thousands of orphaned fans felt the need to come together to revive their idol.  At their request, the Madeleine Church opens its doors and organizes each month a tribute to the intention of the missing singer.",8.0,1,0.1431,fr,False
743931,Say Your Prayers,2021-04-02,Two orphaned brothers turned radical Christian hitmen venture to rural Ilkley under the instruction of Father Enoch. Their mission: assassinate the famed atheist writer Professor John Huxley.,7.3,9,0.5632,en,False
666195,Down Home,1992-12-01,"A down and dirty fuckfest with superhung megastar Kris Lord, all-American Jeff Hammond, and a cast of the most wholesome sexy men you'll ever see!",9.0,1,0.0,en,True
497196,L'été 36,1986-02-06,"In 1936, the life of the inhabitants of a Breton manor is disturbed by the arrival of workers on vacation.",1.0,1,0.1992,fr,False
363520,P.O.V. Punx,2008-06-27,Watching these POV scenes will make you feel like we're in your bedroom. There's no B.S. in this movie - no cheesy stripteases or fake moaning and groaning. It's just me and my slutty punk rock girls being ourselves.,8.5,2,0.0,en,True
47777,Dragon Half,1993-03-26,"Mink - the daughter of a dragon and a retired dragonslaying knight - sets out on a journey to get tickets for a concert held by Dick Saucer, world-famous teen idol and dragon hunter. Meanwhile, the corrupt king of the land is trying to take her hostage to get at her mother, and his magic-using daughter seeks to foil Mink's quest out of sheer spite.",5.882,17,0.9637,ja,False
999486,Sweet Silence,1990-01-01,"An over-the-hill journalist who now works at a tabloid smells a new story: He aims to discover the background behind the mysterious Michelle, a top star of the photo industry. Nobody knows where she comes from, where and how she lives. She never gives any interviews, but simply makes her photos and disappears without a trace. Together with his photographer, the journalist searches for clues which lead him quickly into trouble.",6.0,2,0.0,de,True
684412,Charmed by the Sirens,1911-08-18,"Short fairy tale in which a young prince falls under the spell of a siren while taking a walk along the beach with his fiancé. Right before the marriage he has a vision of the siren. He decides to go back to the coast and disappears into the waves with the siren, leaving behind his bride.",5.0,1,0.0389,fr,False
971539,Love's Playlist,2023-03-05,"When streaming music exec Amanda volunteers to lead a make-or-break company launch party, she’s partnered with Sam, a seemingly arrogant brand rep. Amanda’s unaware that Sam is also the man she’s been flirting with in an anonymous online chatroom. As the two grow closer, and Amanda finds out Sam’s true identity, she must navigate her feelings for the man she once thought she couldn’t stand.",6.2,7,0.3916,en,False
195628,The Chimney Sweep and the Miller,1900-04-21,"A chimney sweep and a miller become involved in a street fight. The sweep has a bag of soot on his back, and the miller a bag of flour.",4.313,8,0.0322,en,False
794947,BLUE EDIT,2020-11-01,"A cinematic reflection focused on the quotidian, with unexpected sound/image juxtapositions and bristling space/time vortices made cognizant through editing.  The film was begun in a ""blue"" moment a year ago, returned to during the Covid19 pandemic and lockdown in New York City. It's pace, melancholy, and concentration on the everyday, rather than the grandiose, seem particularly suited to this moment in history. As well it returns again and again to themes of mortality and goodbye. The result is allusive and idiosyncratic, exhibiting cross-national globalism within and through the adjacencies of form and content.",6.0,1,0.1064,en,False
400157,Wonder Park,2019-03-13,"A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park.",6.5,715,3.0206,en,False
254721,Stations of the Cross,2014-03-20,"Maria finds herself caught between two worlds. At school this 14-year-old girl has all the typical teenage interests, but when she’s at home with her family she follows the teachings of the Society of St. Paul and their traditionalist interpretation of Catholicism. Everything that Maria thinks and does must be examined before God. And since the Lord is a strict shepherd, she lives in constant fear of committing some misconduct...",7.036,124,0.4375,de,False
722069,Marilyn Chambers Guide To Anal Sex,2007-04-09,"Learn from a superstar as Marilyn Chambers narrates this instructional guide on how to get off with anal foreplay, gentle lubing, and deep probing.  Let Marilyn's loving experience as one of porn's sexiest women show you how to give you and your partner the ultimate in sexual ecstasy - anal sex - like an expert!  Three of porn's hottest and nastiest sluts illustrate Marilyn's insatiable techniques for enjoying the raunchiest kind of sex... giving it to her up the ass!",8.0,1,0.0,en,True
526466,The Case Against X,1952-06-11,"Paul Dorgères, a wealthy industrialist, has been mysteriously murdered. The investigation is entrusted to the experienced Chief Inspector Bonnardel and his young rookie assistant, Inspector Richard. Suspicion turns to his mistress Catherine Villard, with whom he had just broken up on the night of the crime. She is soon arrested and charged. However, Inspector Richard discovers a button at the scene of the crime which could help him to trace the trail and confound the culprit(s).",6.5,3,0.3301,fr,False
120845,Tonight or Never,1931-01-04,"A young opera singer finds her career stalled because of her cold and passionless performances, until she finds romance with a handsome admirer.",5.889,9,0.3799,en,False
227234,Street Team Massacre,2007-10-11,"Two rival juice companies, Eco-Elixir and Jock Juice, accidentally unleash an experimental formula of energy drink on an unsuspecting group of concert- goers. This formula turns whoever is unfortunate enough to drink it into flesh-eating crazies!",1.0,2,0.2493,en,False
324535,Cosplay Fetish Battle Drones,2013-12-11,"It's Morphin' time! There's a tumor in the collective unconscious, and it's up to 6 young people to draw on its power to become the Struggled Reagans! Armed with Metaphysical super powers, a giant robot, and perverse sexual fetishes, they can defeat an ancient Hindu god and his googley eyed monster...Right?",1.25,4,0.1625,en,False
42705,Haunted Boat,2005-04-19,Six teenagers on a boat trip get lost in parallel dimensions where they are forced to face their greatest fears.,3.667,12,0.753,en,False
528618,The Lost City of the Pharaohs,2016-02-19,,8.0,1,0.1268,en,False
241693,Beyond Beauty: Taiwan from Above,2013-11-01,Documenting Taiwan from an aerial perspective offering a glimpse of Taiwan's natural beauty as well as the effect of human activities and urbanization on our environment.,7.6,21,0.2566,zh,False
70421,Idiots=Product+Money,2010-11-17,"The movie follows the adventures of four lovable young idiots as they embark on a journey into the underworld to save their sexy landlord's house from foreclosure. In their quest to raise $50 000 in three days, they find themselves caught in the midst of a holy war where survival is their only hope.",3.8,3,0.0379,en,False
225525,Perry Mason: The Case of the Lost Love,1987-02-23,Perry must defend the husband of an old flame from a murder charge.,7.2,10,0.6976,en,False
262179,Five Days from Home,1978-07-30,A man escapes from a Louisiana prison to be at the California hospital bedside of his ailing son.,6.0,3,0.1527,en,False
467004,Pick the Youth,2011-10-28,"A-Sen is born in an aristocratic family. His family has a long tradition of practicing medicine. Before the high school entrance exam, A-Sen is transferred from a music class to a normal class, which his father believes would lead A-Sen to a better future. Unexpectedly, A-Sen joins a rock band for a music.",10.0,1,0.3077,zh,False
991257,Sparkle: A Unicorn Tale,2023-08-18,"Fifteen-year-old Annabelle runs away from an orphanage with two other kids to rescue the animals on her family's farm before they're taken by a greedy neighbor. The orphans discover a magical unicorn has taken up residence, and they try to determine the mythical beast's purpose.",6.0,3,0.4066,en,False
131435,Sleepy Eyes of Death 4: Sword of Seduction,1964-10-17,"A fugitive christian ""saint"" (female, of course!) and a sadistic drug-addled princess both have their eye on Kyoshiro. The fact that a bunch of ruthless smugglers also want him dead is the least of his problems!",5.5,12,0.6987,ja,False
316308,Connection,1981-12-05,"In Connection, a static shot of the sky with moving clouds is subdivided into regular geometrical regions, which are then individually (and rhythmically) manipulated.",6.4,4,0.0331,xx,False
438911,Living the Quake,2006-04-21,,8.0,1,0.0756,en,False
578694,Easter Snap,2019-01-25,"With a baited handling of American symbolism, filmmaker RaMell Ross joins five men in the deep South, Alabama, who resurrect the homestead ritual of hog processing under the guidance of Johnny Blackmon.",4.0,2,0.2062,en,False
292141,The Right of Youth,1911-01-02,"Court huntsman, Søtoft, is courting his daughter Else’s lady-in-waiting, Miss Engelke. That’s why it’s a bit of a punch in the stomach when, late one evening, he discovers his son Ove in close contact with her. Chamberlain von Plessen, who had been gossiping to Søtoft and is himself spying on the young couple, is going to set fire to the room they’re in. The hurt Søtoft wants to leave the young couple to their cruel fate – that is until he discovers that it’s not Engelke, but his daughter Else, who is trapped in the flames with her brother. (Stumfilm.dk)",6.6,235,0.2432,da,False
717508,Daa El-Omr Ya Walady,1978-02-20,"Fatima gets involved with the crook Abbas who lures her in with wealth before he gets arrested. Fatima meets Dr. Ahmed and he marries her despite her past, and she gives birth to Samir. When Abbas comes out of jail, he looks for Fatima, which turns her life into a nightmare.",6.0,2,0.3221,ar,False
671947,DIABOLIK LOVERS ~re:requiem~,2016-12-21,live action Diabolik Lovers,7.9,24,0.2294,ja,False
731110,Finders of the Lost Yacht,2021-07-14,"Pertsa and Kilu are two neighbour boys with different backgrounds. They live adventurous life of a young imaginary mind in small harbour town. Accidentally they get involved in a bank robbery. Through their own investigation of the case, imagination and real danger gets mixed and leads to great adventure where friendship and courage is on stake.",6.6,5,0.7743,fi,False
81522,What?,1972-12-07,A young American woman traveling through Italy finds herself in a strange Mediterranean villa where nothing seems quite right.,5.481,132,1.1174,it,False
361653,Secrets of Mexico's Drug War,2015-03-11,"Drugs, undercover stings and smuggled AK-47s – were US government enforcement agencies bound up in the business of Mexican gangs?",5.0,3,0.2029,en,False
146899,Istanbul Aku Datang!,2012-11-08,"Dian (Lisa Surihani), a sweet and naïve blogger, travels to Istanbul in hopes of convincing her medical student boyfriend Azad (Tomok) to propose to her. She rents out an apartment, not knowing that it is already leased to quirky and shy artist Harris (Beto Kusyairy). Despite the unwanted roomate, Dian tries to make the most out of her sticky situation and conceal it from Azad. But when Azad eventually finds out and leaves her, Dian has to decide whether she should run and fight for Azad or stay and discover if Harris is the one who is meant for her.",5.3,3,0.3137,ms,False
48355,On the Pitch,2010-05-27,"As the World Cup gets started in 2002, a North Korean squad commander (Lee Seong-jae) stationed at the DMZ who is crazy about football is frustrated that he cannot participate in the excitement in the South. He loves football so much that he even memorizes all the names of the members of the South Korean national team. One night during a search operation in which the leader and his troops chase a boar to satisfy their hunger, they come face to face with soldiers from South Korea. It doesn’t take long for the soldiers to discover that they share a love of football and they begin secret radio communications so they can listen to matches together. When their secret is uncovered, the squad leader and his troops must find a way out of the situation.",6.6,5,1.6543,ko,False
401243,Children of the Fall,2016-07-15,"Rachel Strode, a young immigrant with a dark secret in her past, comes to Israel in the Fall of 1973 to volunteer in a Kibbutz and then to convert to Judaism. Soon, she realizes that the local Kibbutz members don't seem to like strangers and foreigners, and that the evening of Yom Kippur (the most important holiday for Jews), will bring danger to her and her young volunteering friends. What begins as a time of fun and the celebration of youth turns into a menacing and bloody night of terror, which will give a new meaning to Yom Kippur of 1973.",6.0,1,0.336,he,False
82025,All it Takes is a Miracle,2006-02-17,"He refuses to accept charity and he does his morning exercise, he makes a living collecting cans and exists without a home, personal number or social control. In itself quite an achievement in today’s Sweden. The film is about this man getting one last chance as he unexpectedly receives a large amount of money. About his path to reconciliation with the people he thinks he let down thirty years ago. It’s a journey filled with temptation and ambivalence. But also one about an important friendship with a young hitchhiking girl.",3.5,4,0.1852,sv,False
941087,National Idol Mikami Yua Fan Thanksgiving × Regular 20 People ‘Lifting the fan Sex Ban’ Hime Meakuri Special,2017-10-19,"SSNI-030: Yua Mikami's 1st Anniversary of Transfer to S1 ""Dream Fan Great Thanks Special Project"" Face-to-face with a longing idol and a dream, and a close-knit hospitality with great excitement! ""I'm connected to you ... I'm happy."" Super lucky fan tears gachinko FUCK! ""Look at a lot of your pussy ... (*'艸 ｀ *)"" All the participants are full-bodied in the raw pussy of a national idol! A miracle super'God, vs., response' Yua Mikami's best tech SEX special! ""Your's only-I love you""",8.0,1,0.0,ja,True
664307,The Lake,1978-01-01,"A young couple go for a picnic beside a lake in the grounds of an empty house. Three years before, the owner had murdered all his family, killed his animals and disappeared.",5.4,5,0.1689,en,False
63772,The Man Who Lost His Shadow,1992-01-15,Paul has left his wife and children. Now his wife and ex-mistress is on the hunt for him.,5.3,8,0.2313,fr,False
734508,Powerful Chief,2020-08-21,"Elisban arrives in the city of Puno, too late to meet his friend Hermogenes, with whom he was going to work. Homeless and without money, he survives from unstable small jobs, in a city that sharpens his loneliness at every step. The inertia of continuing to walk may lead him to a better fate.",7.3,6,0.0462,qu,False
998837,White Berry,2022-08-04,"Grace, a Dutch-African girl with albinism, feels like an outsider with her white skin and poor eyesight. When she meets Kya, her African identity becomes more important. How far will she go, to fit in the group?",7.0,2,0.0975,nl,False
213316,Runners,1983-08-18,"When his young daughter disappears, her father refuses to accept that she is dead and sets out on a journey to find her.",4.75,4,0.6749,en,False
208538,Dobogó kövek,2010-10-27,,5.5,1,0.0439,hu,False
121647,Fumoon,1980-08-30,"Nuclear testing has resulted in the abrupt evolution of the Fumoon, a tiny but highly intelligent humanoid race on a small island, who are detected by Dr. Yamadano. Except for a few witnesses including the detective Shinsaku Ban, and the young men Rock and Kenichi and Kenichi’s sister Pichi (Pinoko), no one believes him. The Fumoon are kidnapping animals from around the world to bring with them as they use their space ships to evacuate the earth, because they know Earth is shortly to be destroyed by an enveloping cloud of black gas created by a stellar explosion. The Fumoon intend to abandon mankind, but one Fumoon, Rokoko, who becomes good friends with Kenichi, tries to help Dr. Yamadano and the others to develop a space ship to allow a few humans to escape, with the help of Dr. Ochanomizu and Dr. Frankenstein.",6.0,1,0.8774,ja,False
564840,Ursule and Grelu,1974-01-09,,5.0,1,0.2052,fr,False
183933,The Kiddies' Cakewalk,1903-11-01,,5.0,2,0.0423,en,False
674979,Dia de Los Muertos,2021-12-31,Mexican feature film,2.0,1,0.0478,en,False
101558,Los hijos de la noche,1939-10-20,A marginal group celebrates Christmas Eve singing and dancing in the street while a millionaire celebrates the feast offering a great dinner to his friends. The millionaire receives a telegram from his sister in America who announces her visit after more than twenty years without seeing each other…,5.9,7,0.131,es,False
10104,Dorm Daze 2,2006-09-05,"The gang from Dorm Daze is back, but this time they're on a cruise ship on a tropical voyage through the high seas. The cruise makes an educational stop at the island of San Paradiso, where the students are supposed to explore an important archaeological site. Things go from normal to crazy as their visit coincides with every other college's spring break. The moment the boat docks, classes are over! For these Billingsley students, their Semester at Sea will be an adventure no one will ever forget.",4.5,88,1.372,en,False
380765,Iron Maiden,2015-11-01,"Sometime after the fall of the Soviet empire, three stories about sex, violence, and boredom.",4.0,1,0.0867,fr,True
386760,Days of Gray,2013-03-10,"It is a world without language. A world where one is raised to respect the rules. Only one Boy questions the verity of what he has been taught, and he must decide whether to continue living in a society of fear or choose his own destiny.",5.4,5,0.2675,xx,False
79322,Set Up,2005-06-02,"Moon, a thriller writer who is about to marry a businessman. To cure her myopia before her wedding day, she undergoes an eye surgery which causes her blindness for three days. Meanwhile she stays in her new house in a remote and quiet area with her sister Yan. There she experiences the real pre-marital anxiety when three robbers break into her house! With her eyesight gradually recovering, Moon tries the best to save herself while she realizes she might be set up after all.",4.7,3,0.4741,cn,False
159215,The Silk Express,1933-06-01,"As the demand for raw silk goes sky high, crooked businessman Wallace Myton corners the market with plans to drive up the price. Determined to fulfill his contracts, manufacturer Donald Kilgore imports $3 million worth of silk to Seattle and accompanies it by special train to New York.  But when his secretary is found murdered, Kilgore soon discovers Myton has planted three killers on board with orders to stop the express and its passengers dead in their tracks.",4.7,6,0.3774,en,False
381026,Look & See: A Portrait of Wendell Berry,2016-03-11,"A cinematic portrait of farmer and writer Wendell Berry. Through his eyes, we see both the changing landscapes of rural America in the era of industrial agriculture and the redemptive beauty in taking the unworn path.",6.7,6,0.2927,en,False
44538,Battle Beneath the Earth,1967-10-01,Government officials discover a horrible plot: the Chinese are tunneling their way to the United States.,4.6,20,0.4257,en,False
616408,John Paul II in America: Uniting a Continent,2014-08-05,"The papacy of St. John Paul II left an indelible mark on the American continent. Driven by his singular conviction of a ""United American Continent ""under the patronage of Our Lady of Guadalupe, his papal travels from Argentina to Alaska generated massive crowds, shaped an entire generation, and ultimately changed the course of history. Long celebrated for his role in the fall of communism in Eastern Europe, John Paul's crusade for human rights and religious freedom also transformed the West. John Paul II in America explores the Pope's pivotal role in the fall of dictatorships in Chile, Haiti, Paraguay and Brazil. From celebrations of World Youth Days with millions to pastoral visits to the favelas of Brazil; from his historic 1998 visit to Cuba to his tireless defense of works rights and indigenous peoples-John Paul II in America, narrated by Andy Garcia, captures the raw emotions and spontaneous thrills of this remarkable pontificate.",10.0,1,0.0256,en,False
471035,Olympic Spirit,1980-12-31,A documentary covering the 1980 Olympic Winter Games in Lake Placid.,5.3,6,0.3101,en,False
628682,The Valley Resounds,1950-08-22,"Famous Romania communist propaganda movie, one of the templates to what followed. It is about the volunteers that built the Bumbești-Livezeni railroad.",5.6,5,0.057,ro,False
498849,In Plainview,2018-04-26,"An ex-dirty-cop hiding in witness protection is hunted by the partner he betrayed, an unhinged hired gun and a jilted ex-lover who want his ill-gotten fortune - and their own brand of revenge - all to themselves.",6.0,1,0.2465,en,False
640923,Kidz,2020-01-23,"Sara and Nicola are married and in love. Their lives seem to be perfect: they have an angelic six-year-old daughter, thriving careers and a stable marriage. The birth of their second child, which disrupts the family balance, leads to tragicomic scenarios.",5.9,376,0.5438,it,False
427017,Sun Song,2013-10-17,"A poetic journey from the darkness of dawn into the brightness of the midday sun in the American South. Filmed over the course of six months on one bus route in Durham, North Carolina, this film is a celebration of light and a meditation on leaving.",8.0,2,0.1265,en,False
185583,Waardenberg & de Jong: Begin maar vast,2013-04-12,Theatershow,3.0,1,0.0748,nl,False
175500,A Strange Passion,1984-11-21,French film based on the story Der Findling by german author Heinrich von Kleist.,4.4,5,0.3093,fr,False
403153,Breaking In,2014-01-01,"One afternoon in Sunset Park, another black boy gets broken in.",2.5,2,0.0617,en,False
